Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-60648-6,192.168.1.233,60648,192.168.1.223,22,6,01/08/2025 01:19:06 PM,104876,31,1,76744.0,9.0,2896.0,1448.0,2475.6129032258063,668.1280155488844,9.0,9.0,9.0,0.0,731845.2267439644,305.12223959723866,3383.0967741935483,12299.07260556621,58881.0,4.0,104697.0,3489.9000000000005,12494.698413244356,58881.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,992,32,295.58716960982497,9.535069987413708,9.0,2896.0,2326.121212121212,880.744243437608,775710.4223484846,0,0,0,1,1,0,0,0,0.0,2398.8125,2475.6129032258063,9.0,0,0,0,0,0,0,31,76744,1,9,-1,502,31,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-42848-6,192.168.1.233,42848,192.168.1.223,22,6,01/08/2025 01:15:05 PM,292623,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,143532.80500849214,68.34732744862843,15401.210526315788,42841.31983336096,170516.0,9.0,292103.0,16227.944444444443,43927.12086208275,170516.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,64.92996107619702,3.4173663724314216,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-50948-6,192.168.1.233,50948,192.168.1.223,22,6,01/08/2025 01:20:13 PM,97133,32,1,78472.0,9.0,2896.0,1448.0,2452.25,670.4189831017808,9.0,9.0,9.0,0.0,807974.6327200849,339.74035600671243,3035.406250000001,11229.077593632996,58008.0,1.0,96909.0,3126.096774193548,11402.775566661649,58008.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,329.4451937034788,10.295162303233711,9.0,2896.0,2308.5294117647054,873.3419003267334,762726.0748663099,0,0,0,1,1,0,0,0,0.0,2378.4848484848485,2452.25,9.0,0,0,0,0,0,0,32,78472,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-42946-6,192.168.1.233,42946,192.168.1.223,22,6,01/08/2025 01:15:05 PM,180853,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,232238.3372130957,110.587051362156,9518.578947368424,40945.530765906,178602.0,8.0,180608.0,10033.777777777776,42069.18657969422,178602.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,105.0576987940482,5.5293525681078,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-37382-6,192.168.1.233,37382,192.168.1.223,22,6,01/08/2025 01:19:32 PM,211676,35,1,83200.0,9.0,2896.0,1448.0,2377.1428571428573,693.5131850333677,9.0,9.0,9.0,0.0,393096.0524575294,170.0712409531548,6047.885714285715,12973.085892523406,50436.0,4.0,205176.0,6034.588235294118,13167.93872440005,50436.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1120,32,165.34703981556717,4.724201137587634,9.0,2896.0,2249.135135135134,865.4250452864243,748960.5090090095,0,0,0,1,1,0,0,0,0.0,2311.611111111112,2377.1428571428573,9.0,0,0,0,0,0,0,35,83200,1,9,-1,502,35,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-42550-6,192.168.1.233,42550,192.168.1.223,22,6,01/08/2025 01:19:39 PM,284431,20,1,36200.0,9.0,2896.0,1448.0,1810.0,643.2908812463743,9.0,9.0,9.0,0.0,127303.2826942211,73.83161469741343,14221.549999999996,42967.48894770385,170992.0,7.0,284279.0,14962.052631578948,44013.58770434634,170992.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,640,32,70.31582352134613,3.515791176067306,9.0,2896.0,1646.272727272727,809.470619592017,655242.6839826839,0,0,0,1,1,0,0,0,0.0,1724.6666666666667,1810.0,9.0,0,0,0,0,0,0,20,36200,1,9,-1,502,20,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-57602-6,192.168.1.233,57602,192.168.1.223,22,6,01/08/2025 01:16:24 PM,341109,33,1,79496.0,9.0,2896.0,1448.0,2408.9696969696965,690.4918756242033,9.0,9.0,9.0,0.0,233077.98973348696,99.67488398136666,10336.636363636362,31283.68124999256,160083.0,6.0,340884.0,10652.625,31730.70073822369,160083.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,96.74326974662058,2.9316142347460783,9.0,2896.0,2271.828571428572,876.462961390312,768187.3226890755,0,0,0,1,1,0,0,0,0.0,2338.6470588235293,2408.969696969697,9.0,0,0,0,0,0,0,33,79496,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-46338-6,192.168.1.233,46338,192.168.1.223,22,6,01/08/2025 01:17:14 PM,195307,24,1,41838.0,9.0,2896.0,1294.0,1743.25,604.8749241893265,9.0,9.0,9.0,0.0,214262.6736368896,128.00360458150502,8137.791666666668,28560.48443746248,138411.0,7.0,195082.0,8481.826086956522,29151.481090787845,138411.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,768,32,122.8834603982448,5.120144183260201,9.0,2896.0,1609.8461538461538,747.465835596929,558705.1753846153,0,0,0,1,1,0,0,0,0.0,1674.24,1743.25,9.0,0,0,0,0,0,0,24,41838,1,9,-1,502,24,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-50032-6,192.168.1.233,50032,192.168.1.223,22,6,01/08/2025 01:19:02 PM,75535,32,1,78856.0,9.0,2896.0,1448.0,2464.25,660.3990484743346,9.0,9.0,9.0,0.0,1044085.5232673596,436.8835639107698,2360.4687500000014,8833.632716314047,39472.0,5.0,75382.0,2431.6774193548385,8970.31208445242,39472.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,423.6446680346859,13.238895876083934,9.0,2896.0,2319.823529411764,868.074025281821,753552.5133689838,0,0,0,1,1,0,0,0,0.0,2390.121212121212,2464.25,9.0,0,0,0,0,0,0,32,78856,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-38238-6,192.168.1.233,38238,192.168.1.223,22,6,01/08/2025 01:14:59 PM,155653,20,1,43440.0,9.0,2896.0,1448.0,2172.0,742.8083269096516,9.0,9.0,9.0,0.0,279140.13864172227,134.91548508541433,7782.65,24608.875855492723,105104.0,9.0,155475.0,8182.894736842105,25216.24721372829,105104.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,640,32,128.49093817658508,6.424546908829254,9.0,2896.0,1975.3636363636365,950.93961279681,904286.1471861472,0,0,0,1,1,0,0,0,0.0,2069.428571428572,2172.0,9.0,0,0,0,0,0,0,20,43440,1,9,-1,502,20,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-44934-6,192.168.1.233,44934,192.168.1.223,22,6,01/08/2025 01:17:08 PM,133828,33,1,80560.0,9.0,2896.0,1448.0,2441.212121212121,671.2946334125462,9.0,9.0,9.0,0.0,602033.9540305467,254.0574468721045,4055.39393939394,10111.45378994594,47380.0,5.0,133601.0,4175.031250000001,10249.489851929138,47380.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,246.58516902292493,7.472277849179544,9.0,2896.0,2302.228571428572,867.30827973728,752223.65210084,0,0,0,1,1,0,0,0,0.0,2369.9411764705883,2441.212121212121,9.0,0,0,0,0,0,0,33,80560,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-33590-6,192.168.1.233,33590,192.168.1.223,22,6,01/08/2025 01:16:25 PM,153742,33,1,79240.0,9.0,2896.0,1448.0,2401.212121212121,687.9509320064077,9.0,9.0,9.0,0.0,515467.4714781908,221.14971835932928,4658.848484848484,19333.10011373178,104008.0,4.0,153452.0,4795.374999999999,19626.280126319765,104008.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,214.6453148781725,6.504403481156744,9.0,2896.0,2264.514285714286,873.400803197026,762828.9630252101,0,0,0,1,1,0,0,0,0.0,2331.1176470588234,2401.212121212121,9.0,0,0,0,0,0,0,33,79240,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-43468-6,192.168.1.233,43468,192.168.1.223,22,6,01/08/2025 01:15:10 PM,322634,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,130181.567968658,61.98974689586343,16980.736842105263,72797.23218169622,317583.0,10.0,322435.0,17913.05555555556,74790.92175994768,317583.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,58.89025955107026,3.0994873447931712,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-39498-6,192.168.1.233,39498,192.168.1.223,22,6,01/08/2025 01:14:01 PM,200004,33,1,82504.0,9.0,2896.0,1448.0,2500.121212121212,654.3030527580357,9.0,9.0,9.0,0.0,412556.74886502273,169.99660006799866,6060.727272727273,15470.59086879184,76968.0,5.0,199570.0,6236.562499999999,15684.597315956496,76968.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,164.99670006599868,4.99990000199996,9.0,2896.0,2357.7714285714283,864.3553900659927,747110.2403361342,0,0,0,1,1,0,0,0,0.0,2427.1176470588234,2500.121212121212,9.0,0,0,0,0,0,0,33,82504,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-46632-6,192.168.1.233,46632,192.168.1.223,22,6,01/08/2025 01:14:50 PM,176996,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,237299.14800334472,112.99690388483356,9315.578947368424,39692.08656691013,173222.0,6.0,176676.0,9815.333333333332,40781.26388428883,173222.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,107.34705869059188,5.649845194241678,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-56852-6,192.168.1.233,56852,192.168.1.223,22,6,01/08/2025 01:16:21 PM,167617,27,1,65160.0,9.0,2896.0,1448.0,2413.333333333333,695.5967001292985,9.0,9.0,9.0,0.0,388797.0790552271,167.04749518246956,6208.037037037037,16071.615993807893,60946.0,3.0,167226.0,6431.76923076923,16346.961159329136,60946.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,864,32,161.08151321166707,5.965981970802485,9.0,2896.0,2247.5172413793102,913.0894816379348,833732.4014778323,0,0,0,1,1,0,0,0,0.0,2327.785714285714,2413.333333333333,9.0,0,0,0,0,0,0,27,65160,1,9,-1,502,27,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-45166-6,192.168.1.233,45166,192.168.1.223,22,6,01/08/2025 01:17:09 PM,166116,36,1,87288.0,9.0,2896.0,1448.0,2424.6666666666665,679.2382287743907,9.0,9.0,9.0,0.0,525518.3125045148,222.73591947795515,4614.333333333333,10836.03964818987,38302.0,5.0,165932.0,4740.914285714286,10967.200812828563,38302.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1152,32,216.7160297623348,6.019889715620409,9.0,2896.0,2297.5263157894733,857.4694616527988,735253.8776671406,0,0,0,1,1,0,0,0,0.0,2359.6216216216217,2424.6666666666665,9.0,0,0,0,0,0,0,36,87288,1,9,-1,502,36,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-42332-6,192.168.1.233,42332,192.168.1.223,22,6,01/08/2025 01:19:39 PM,130525,31,1,78472.0,9.0,2896.0,1448.0,2531.354838709677,630.3227505750313,9.0,9.0,9.0,0.0,601271.787013982,245.16376173146907,4210.483870967743,16257.444413500682,76955.0,6.0,130107.0,4336.900000000001,16519.865367135288,76955.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,992,32,237.50239417736063,7.661367554108408,9.0,2896.0,2378.484848484848,863.7231588163871,746017.6950757579,0,0,0,1,1,0,0,0,0.0,2452.8125,2531.3548387096776,9.0,0,0,0,0,0,0,31,78472,1,9,-1,502,31,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-45068-6,192.168.1.233,45068,192.168.1.223,22,6,01/08/2025 01:17:08 PM,142207,33,1,80176.0,9.0,2896.0,1448.0,2429.575757575757,675.91563038144,9.0,9.0,9.0,0.0,563861.1320117856,239.0880898971218,4309.303030303028,14459.696261256768,67710.0,5.0,142066.0,4439.5625,14671.381402377632,67710.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,232.0560872530888,7.032002644032994,9.0,2896.0,2291.2571428571423,868.8791746658835,754951.020168067,0,0,0,1,1,0,0,0,0.0,2358.6470588235293,2429.575757575757,9.0,0,0,0,0,0,0,33,80176,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51194-6,192.168.1.233,51194,192.168.1.223,22,6,01/08/2025 01:20:14 PM,113800,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,369077.3286467487,175.7469244288225,5989.473684210526,17166.116429267215,70902.0,7.0,113653.0,6314.055555555555,17603.691288952214,70902.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,166.95957820738138,8.787346221441124,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-55930-6,192.168.1.233,55930,192.168.1.223,22,6,01/08/2025 01:16:17 PM,200498,25,1,59368.0,9.0,2896.0,1448.0,2374.72,709.3722295100084,9.0,9.0,9.0,0.0,296147.59249468823,129.67710401101257,8019.919999999998,24469.51629395236,91864.0,8.0,200299.0,8345.791666666668,24940.32709415428,91864.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,800,32,124.68952308751209,4.987580923500484,9.0,2896.0,2199.4814814814813,929.0430713858364,863121.0284900285,0,0,0,1,1,0,0,0,0.0,2284.076923076923,2374.72,9.0,0,0,0,0,0,0,25,59368,1,9,-1,502,25,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-56332-6,192.168.1.233,56332,192.168.1.223,22,6,01/08/2025 01:16:19 PM,173707,35,1,82904.0,9.0,2896.0,1448.0,2368.6857142857143,698.6275525219837,9.0,9.0,9.0,0.0,477315.2492415389,207.24553414658016,4963.057142857143,11136.000256039912,46354.0,4.0,173224.0,5094.823529411765,11275.739342743347,46354.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1120,32,201.4887137536196,5.75682039296056,9.0,2896.0,2241.1351351351345,868.0919422043496,753583.6201201198,0,0,0,1,1,0,0,0,0.0,2303.3888888888887,2368.6857142857143,9.0,0,0,0,0,0,0,35,82904,1,9,-1,502,35,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-45710-6,192.168.1.233,45710,192.168.1.223,22,6,01/08/2025 01:17:11 PM,211797,21,1,44888.0,9.0,2896.0,1448.0,2137.52380952381,741.0376251613421,9.0,9.0,9.0,0.0,211981.2839653064,103.8730482490309,10085.57142857143,34439.95458268118,150914.0,5.0,211670.0,10583.499999999996,35257.009479266,150914.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,672,32,99.15154605589314,4.721502193137768,9.0,2896.0,1952.4347826086955,935.5608345259084,875274.0750988143,0,0,0,1,1,0,0,0,0.0,2041.1818181818185,2137.5238095238096,9.0,0,0,0,0,0,0,21,44888,1,9,-1,502,21,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-45976-6,192.168.1.233,45976,192.168.1.223,22,6,01/08/2025 01:17:12 PM,201974,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,207952.50873874853,99.0226464792498,10630.210526315788,39229.23360848096,171344.0,7.0,181292.0,10071.777777777776,40288.76513307045,171344.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,94.07151415528732,4.951132323962491,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-41280-6,192.168.1.233,41280,192.168.1.223,22,6,01/08/2025 01:19:35 PM,88524,16,1,41992.0,9.0,2896.0,1448.0,2624.5000000000005,583.7074609768148,9.0,9.0,9.0,0.0,474458.9038000994,192.03831729248563,5532.750000000001,20430.37783791577,82025.0,7.0,88360.0,5890.666666666667,21095.46335341412,82025.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,512,32,180.7419456870453,11.296371605440331,9.0,2896.0,2333.888888888889,1007.9743746094348,1016012.3398692812,0,0,0,1,1,0,0,0,0.0,2471.176470588235,2624.5,9.0,0,0,0,0,0,0,16,41992,1,9,-1,502,16,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-41676-6,192.168.1.233,41676,192.168.1.223,22,6,01/08/2025 01:19:37 PM,178867,32,1,77248.0,9.0,2896.0,1448.0,2414.0,682.1173865488682,9.0,9.0,9.0,0.0,431924.27893350925,184.49462449753167,5589.593750000001,14735.694361430957,70459.0,5.0,178703.0,5764.612903225809,14945.428160873407,70459.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,178.9038783006368,5.5907461968949,9.0,2896.0,2272.5294117647054,875.7920133364346,767011.6506238857,0,0,0,1,1,0,0,0,0.0,2341.3939393939395,2414.0,9.0,0,0,0,0,0,0,32,77248,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-56558-6,192.168.1.233,56558,192.168.1.223,22,6,01/08/2025 01:16:20 PM,76460,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,549319.9058331153,261.5746795710175,4024.210526315789,15987.874751333513,69971.0,7.0,76165.0,4231.388888888889,16425.122222264887,69971.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,248.49594559246663,13.078733978550876,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-43094-6,192.168.1.233,43094,192.168.1.223,22,6,01/08/2025 01:15:07 PM,226096,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,185766.223197226,88.4580001415328,11899.789473684212,51143.68312528815,223096.0,8.0,225896.0,12549.777777777776,52545.60149785367,223096.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,84.03510013445616,4.42290000707664,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-60528-6,192.168.1.233,60528,192.168.1.223,22,6,01/08/2025 01:19:05 PM,126287,24,1,56472.0,9.0,2896.0,1448.0,2353.0,716.0871941078248,9.0,9.0,9.0,0.0,447243.18417572667,197.9617854569354,5261.958333333332,12342.815447542813,41989.0,9.0,125909.0,5474.304347826087,12575.313126174786,41989.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,768,32,190.043314038658,7.918471418277415,9.0,2896.0,2172.692307692308,936.7464873371352,877493.9815384614,0,0,0,1,1,0,0,0,0.0,2259.6,2353.0,9.0,0,0,0,0,0,0,24,56472,1,9,-1,502,24,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-43602-6,192.168.1.233,43602,192.168.1.223,22,6,01/08/2025 01:15:10 PM,245826,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,170856.6221636442,81.35835916461237,12938.210526315794,51266.14477365366,224316.0,28.0,245178.0,13621.0,52663.45752707357,224316.0,28.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,77.29044120638176,4.067917958230619,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-50308-6,192.168.1.233,50308,192.168.1.223,22,6,01/08/2025 01:19:03 PM,154370,35,1,82648.0,9.0,2896.0,1448.0,2361.3714285714286,705.8864716966672,9.0,9.0,9.0,0.0,535447.3019369048,233.20593379542652,4410.571428571428,12035.019099390292,63390.0,6.0,154173.0,4534.5,12193.317735919576,63390.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1120,32,226.72799118999805,6.477942605428516,9.0,2896.0,2234.216216216216,872.5830789843051,761401.2297297299,0,0,0,1,1,0,0,0,0.0,2296.277777777778,2361.3714285714286,9.0,0,0,0,0,0,0,35,82648,1,9,-1,502,35,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51096-6,192.168.1.233,51096,192.168.1.223,22,6,01/08/2025 01:20:13 PM,186349,22,1,47784.0,9.0,2896.0,1448.0,2172.0000000000005,741.0376251613421,9.0,9.0,9.0,0.0,256470.3862108195,123.42432747157216,8470.40909090909,26864.87448706261,99295.0,2.0,186196.0,8866.476190476189,27462.40845158896,99295.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,704,32,118.05805236411253,5.36627510745966,9.0,2896.0,1991.7499999999995,935.0482084758588,874315.1521739131,0,0,0,1,1,0,0,0,0.0,2078.3478260869565,2172.0,9.0,0,0,0,0,0,0,22,47784,1,9,-1,502,22,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-42158-6,192.168.1.233,42158,192.168.1.223,22,6,01/08/2025 01:17:14 PM,250701,36,1,90120.0,9.0,2896.0,1448.0,2503.333333333333,633.2829654157092,9.0,9.0,9.0,0.0,359507.9397369775,147.58616838385169,6963.916666666667,19756.76436547384,76157.0,3.0,250507.0,7157.342857142858,20010.585129674066,76157.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1152,32,143.59735302212596,3.988815361725721,9.0,2896.0,2372.052631578947,835.449998418668,697976.6998577523,0,0,0,1,1,0,0,0,0.0,2436.162162162162,2503.333333333333,9.0,0,0,0,0,0,0,36,90120,1,9,-1,502,36,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-46458-6,192.168.1.233,46458,192.168.1.223,22,6,01/08/2025 01:14:48 PM,351878,31,1,76744.0,9.0,2896.0,1448.0,2475.6129032258063,668.1280155488844,9.0,9.0,9.0,0.0,218123.895213682,90.94061009781798,11350.90322580645,35837.55500900774,160188.0,9.0,351648.0,11721.6,36389.70747776411,160188.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,992,32,88.09871603226118,2.841894065556812,9.0,2896.0,2326.121212121212,880.744243437608,775710.4223484846,0,0,0,1,1,0,0,0,0.0,2398.8125,2475.6129032258063,9.0,0,0,0,0,0,0,31,76744,1,9,-1,502,31,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-33502-6,192.168.1.233,33502,192.168.1.223,22,6,01/08/2025 01:16:25 PM,155980,32,1,78472.0,9.0,2896.0,1448.0,2452.25,670.4189831017808,9.0,9.0,9.0,0.0,503147.83946659823,211.56558533145275,4874.375,18944.409809126515,90908.0,7.0,155797.0,5025.709677419354,19237.88933882569,90908.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,205.15450698807533,6.411078343377356,9.0,2896.0,2308.5294117647054,873.3419003267334,762726.0748663099,0,0,0,1,1,0,0,0,0.0,2378.4848484848485,2452.25,9.0,0,0,0,0,0,0,32,78472,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-37618-6,192.168.1.233,37618,192.168.1.223,22,6,01/08/2025 01:19:33 PM,132081,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,317994.2610973569,151.42223332651932,6951.631578947368,28000.471657159487,122357.0,4.0,131893.0,7327.388888888887,28762.912433607948,122357.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,143.85112166019337,7.571111666325966,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
